lineId,shortName,description,year,month,averageSpeedKmh,totalDistanceMeters,totalTimeSeconds,samples,status
3372,A37B,Sena - Estación Flora Industrial,2018,9,0.00,6358537.00,7977132229.00,128327,OK
3411,A41A,Pizamos-Terminal Andrés Sanín,2018,9,0.01,19548817.00,6805820796.00,299163,OK
3413,A41C,Valle Grande - Terminal Andrés Sanín,2018,9,0.01,2770537.00,1472551727.00,46581,OK
3422,A42B,La Casona - Terminal Andrés Sanín,2018,9,0.03,3817811.00,503185998.00,51519,OK
3441,A44A,Manuela Beltrán - Terminal Andrés Sanín,2018,9,0.01,12143845.00,7806087122.00,220482,OK
3442,A44B,Puertas Del sol - Terminal Andrés Sanín,2018,9,0.01,11853663.00,7863724267.00,185498,OK
3452,A45B,San Marino - Estación Villacolombia,2018,9,0.00,4051778.00,6910211889.00,70421,OK
3721,A72A,Jardines De La Aurora - Terminal  Cañaveralejo,2018,9,0.00,6206393.00,7354042580.00,129450,OK
3722,A72B,El Cortíjo - Terminal Cañaveralejo,2018,9,0.01,1317062.00,444480672.00,21427,OK
3781,A78A,Los Chorros - Estación Caldas,2018,9,0.00,2332417.00,5768760522.00,47528,OK
4272,E27B,Estación Av Las Américas - Estación Unidad Deporti,2018,9,0.10,8256058.00,294181261.00,69897,OK
